Geometry,Name,Region,3-letter ISO code,Population estimate (millions),GNI per person (PPP),Influenza Activity (0-3),Covid-19 Deaths per 1 Million,Covid-19 Deaths per Million,TimeCV,Month,Lat,Lon,SARS-CoV-2,SARS-CoV-2 Activity (0-3),gdhgdh,dghjaghgh,SARS-CoV-2 Activity [0-3]
"{""type"":""Polygon"",""coordinates"":[[[66.52227,37.34849],[66.82773,37.37129],[67.06885,37.33481],[67.19551,37.23521],[67.31973,37.20957],[67.4417,37.25801],[67.51729,37.26665],[67.54648,37.23564],[67.60742,37.22251],[67.7,37.22725],[67.75293,37.1998],[67.75898,37.17222],[67.76602,37.14014],[67.83447,37.06421],[67.95801,36.97202],[68.06777,36.9498],[68.21211,37.02153],[68.26094,37.01309],[68.28477,37.03633],[68.29951,37.08843],[68.38691,37.1375],[68.54648,37.18345],[68.63701,37.22446],[68.66914,37.2584],[68.72324,37.26802],[68.78203,37.25801],[68.82373,37.2707],[68.83848,37.30283],[68.85537,37.31685],[68.88525,37.32808],[68.91182,37.33394],[68.96045,37.32505],[69.05,37.2665],[69.18018,37.1583],[69.26484,37.1084],[69.30391,37.11694],[69.35381,37.15005],[69.41445,37.20776],[69.42969,37.29087],[69.39922,37.39932],[69.42012,37.48672],[69.49209,37.55308],[69.62578,37.59404],[69.8209,37.60957],[69.94063,37.60029],[69.98496,37.56616],[70.04473,37.54722],[70.11982,37.54351],[70.18867,37.58247],[70.25146,37.66416],[70.25498,37.76538],[70.19941,37.88604],[70.21465,37.92441],[70.23877,37.94121],[70.31328,37.98481],[70.41777,38.07544],[70.51855,38.19199],[70.61582,38.33442],[70.73594,38.42256],[70.87891,38.4564],[71.05215,38.41787],[71.25586,38.30698],[71.33271,38.17026],[71.28281,38.00791],[71.27852,37.91841],[71.31992,37.90186],[71.38965,37.9063],[71.48779,37.93188],[71.55195,37.93315],[71.58223,37.91011],[71.58037,37.86426],[71.54619,37.79565],[71.50508,37.60293],[71.47969,37.43604],[71.45479,37.27183],[71.43291,37.12754],[71.47188,37.01509],[71.53086,36.84512],[71.59746,36.73291],[71.66563,36.69692],[71.73379,36.68403],[71.80205,36.69429],[71.94199,36.76646],[72.15352,36.90054],[72.35879,36.98291],[72.65742,37.02905],[72.75703,37.17271],[72.89551,37.26753],[73.21113,37.4085],[73.38291,37.46226],[73.48135,37.47168],[73.60469,37.44604],[73.63262,37.43721],[73.65713,37.43047],[73.72061,37.41875],[73.73379,37.37578],[73.71729,37.32944],[73.64883,37.29121],[73.62754,37.26157],[73.65352,37.23936],[73.74961,37.23179],[73.94883,37.28315],[74.07773,37.31621],[74.16709,37.32944],[74.20352,37.37246],[74.25967,37.41543],[74.34902,37.41875],[74.44492,37.39561],[74.52422,37.38237],[74.65938,37.39448],[74.73057,37.35703],[74.83047,37.28594],[74.87539,37.24199],[74.89131,37.23164],[74.84023,37.22505],[74.76738,37.24917],[74.73896,37.28564],[74.72666,37.29072],[74.66895,37.2667],[74.55898,37.23662],[74.37217,37.15771],[74.37617,37.13735],[74.49795,37.05723],[74.52646,37.03066],[74.54141,37.02217],[74.43105,36.98369],[74.19473,36.89687],[74.03887,36.82573],[74.00186,36.8231],[73.90781,36.85293],[73.76914,36.88848],[73.73184,36.88779],[73.41113,36.88169],[73.1168,36.86855],[72.99375,36.85161],[72.76621,36.83501],[72.62285,36.82959],[72.53135,36.802],[72.43115,36.76582],[72.32695,36.74238],[72.2498,36.73472],[72.15674,36.70088],[72.09561,36.63374],[71.9207,36.53418],[71.82227,36.48608],[71.77266,36.43184],[71.71641,36.42656],[71.62051,36.43647],[71.5459,36.37769],[71.46328,36.29326],[71.3126,36.17119],[71.23291,36.12178],[71.18506,36.04209],[71.22021,36.00068],[71.34287,35.93853],[71.39756,35.88018],[71.42754,35.83374],[71.48359,35.7146],[71.51904,35.59751],[71.57197,35.54683],[71.5874,35.46084],[71.60059,35.40791],[71.57197,35.37041],[71.54551,35.32852],[71.54551,35.28887],[71.57725,35.248],[71.60527,35.21177],[71.62051,35.18301],[71.60166,35.15068],[71.54551,35.10142],[71.51709,35.05112],[71.45508,34.96694],[71.35811,34.90962],[71.29414,34.86772],[71.22578,34.77954],[71.11328,34.68159],[71.06563,34.59961],[71.01631,34.55464],[70.96563,34.53037],[70.97891,34.48628],[71.02295,34.43115],[71.0957,34.36943],[71.09238,34.27324],[71.08906,34.20405],[71.09131,34.12026],[71.05156,34.04971],[70.84844,33.98188],[70.654,33.95229],[70.41572,33.95044],[70.32568,33.96113],[70.25361,33.97598],[69.99473,34.05181],[69.88965,34.00728],[69.86807,33.89766],[70.05664,33.71987],[70.13418,33.62075],[70.21973,33.45469],[70.28418,33.36904],[70.26113,33.28901],[70.09023,33.1981],[69.92012,33.1125],[69.70371,33.09473],[69.56777,33.06416],[69.50156,33.02007],[69.45313,32.83281],[69.40459,32.76426],[69.40537,32.68271],[69.35947,32.59033],[69.28994,32.53057],[69.24141,32.43354],[69.25654,32.24946],[69.2793,31.93682],[69.18691,31.83809],[69.08311,31.73848],[68.97344,31.66738],[68.86895,31.63423],[68.78232,31.64644],[68.71367,31.70806],[68.67324,31.75972],[68.59766,31.80298],[68.5207,31.79414],[68.44326,31.75449],[68.31982,31.76768],[68.21396,31.80737],[68.16104,31.80298],[68.13018,31.76328],[68.01719,31.67798],[67.73984,31.54819],[67.62676,31.53877],[67.57822,31.50649],[67.59756,31.45332],[67.64707,31.40996],[67.7335,31.37925],[67.73789,31.34395],[67.66152,31.31299],[67.59639,31.27769],[67.45283,31.23462],[67.2873,31.21782],[67.11592,31.24292],[67.02773,31.30024],[66.92432,31.30562],[66.8293,31.26367],[66.73135,31.19453],[66.62422,31.04604],[66.5958,31.01997],[66.5668,30.99658],[66.49736,30.96455],[66.39717,30.91221],[66.34688,30.80278],[66.28691,30.60791],[66.30098,30.50298],[66.30547,30.32114],[66.28184,30.19346],[66.23848,30.10962],[66.24717,30.04351],[66.31338,29.96855],[66.28691,29.92002],[66.23125,29.86572],[66.17705,29.8356],[65.96162,29.77891],[65.66621,29.70132],[65.471,29.65156],[65.18047,29.57764],[65.09551,29.55947],[64.91895,29.55278],[64.82734,29.56416],[64.70352,29.56714],[64.52109,29.5645],[64.39375,29.54434],[64.26611,29.50693],[64.17217,29.46035],[64.11797,29.41426],[64.09873,29.39194],[63.971,29.43008],[63.56758,29.498],[62.47656,29.40835],[62.37344,29.42539],[62.00098,29.53042],[61.52148,29.66567],[61.22441,29.74941],[60.84336,29.85869],[61.1041,30.12842],[61.33164,30.36372],[61.55947,30.59937],[61.78418,30.83193],[61.81084,30.91328],[61.81426,31.07256],[61.75508,31.2853],[61.66016,31.38242],[61.34648,31.42163],[61.11074,31.45112],[60.8541,31.48325],[60.8207,31.49517],[60.7916,31.6606],[60.8043,31.73447],[60.7875,31.8772],[60.78994,31.98711],[60.82725,32.16797],[60.8293,32.24941],[60.71045,32.6],[60.64453,32.79438],[60.57656,32.99487],[60.56191,33.05879],[60.56055,33.13784],[60.71807,33.32354],[60.76689,33.36382],[60.85928,33.45625],[60.91699,33.50522],[60.90693,33.53896],[60.80645,33.55869],[60.65459,33.5604],[60.57383,33.58833],[60.51084,33.63892],[60.48594,33.71191],[60.52705,33.84199],[60.48574,34.09478],[60.57021,34.21963],[60.64268,34.30718],[60.88945,34.31943],[60.80391,34.41802],[60.7626,34.47524],[60.73613,34.4918],[60.72627,34.51826],[60.73945,34.54473],[60.80234,34.55464],[60.84531,34.5877],[60.91475,34.63398],[60.95117,34.65386],[60.95781,34.71006],[60.99082,34.74976],[61.04043,34.79937],[61.08008,34.85562],[61.07021,34.92173],[61.10664,35.00112],[61.12314,35.05073],[61.14961,35.09375],[61.12646,35.15654],[61.10664,35.20947],[61.1,35.27231],[61.13965,35.28887],[61.18926,35.31201],[61.19922,35.36162],[61.22568,35.42446],[61.24551,35.47407],[61.27852,35.51377],[61.28184,35.55342],[61.26201,35.61958],[61.34473,35.62949],[61.37773,35.59312],[61.42178,35.5458],[61.54277,35.45786],[61.621,35.43232],[61.71973,35.41943],[61.84102,35.43149],[61.93809,35.4479],[61.98389,35.4437],[62.08965,35.37969],[62.21309,35.28994],[62.25283,35.25024],[62.27119,35.18911],[62.30781,35.1708],[62.38662,35.23125],[62.46289,35.25137],[62.53311,35.23989],[62.61055,35.23315],[62.68809,35.25532],[62.72266,35.27134],[62.85801,35.34966],[62.98027,35.40918],[63.05664,35.4458],[63.08418,35.56807],[63.11934,35.63755],[63.16973,35.67812],[63.15078,35.72827],[63.12998,35.76675],[63.10859,35.8187],[63.12998,35.84619],[63.17891,35.85845],[63.30166,35.8584],[63.51699,35.91313],[63.69658,35.96782],[63.8625,36.01235],[63.93809,36.01973],[64.00967,36.01211],[64.04238,36.0251],[64.05137,36.06763],[64.09219,36.1127],[64.18438,36.14893],[64.35801,36.22607],[64.51104,36.34067],[64.56582,36.42759],[64.60254,36.55454],[64.67432,36.7502],[64.75313,36.96479],[64.78242,37.05928],[64.81631,37.13208],[64.95156,37.19355],[65.08965,37.23794],[65.30361,37.24678],[65.55498,37.25117],[65.60801,37.36841],[65.64121,37.46782],[65.68301,37.51914],[65.74385,37.56084],[65.76504,37.56914],[65.90068,37.50811],[66.1084,37.41475],[66.35029,37.36816],[66.47188,37.34473],[66.52227,37.34849]]]}",Afghanistan,Asia,AFG,34124811,1980,0,4.5,4.5,1601510400,October,33.78231,66.1685,0.29,0.87,gdhgdh,dghjaghgh,0.87
"{""type"":""Polygon"",""coordinates"":[[[19.34238,41.86909],[19.34551,41.91885],[19.36113,41.99775],[19.35215,42.02402],[19.36143,42.06909],[19.33086,42.1293],[19.28066,42.17256],[19.329,42.24927],[19.39961,42.34189],[19.46514,42.41538],[19.54453,42.49194],[19.59746,42.56543],[19.65449,42.62856],[19.70342,42.64795],[19.72783,42.63452],[19.74072,42.60693],[19.73779,42.52515],[19.75449,42.49692],[19.78828,42.47617],[19.85977,42.48633],[19.93906,42.50669],[20.0457,42.5499],[20.06396,42.54727],[20.10352,42.52466],[20.18574,42.42588],[20.24053,42.33896],[20.34824,42.30879],[20.4083,42.27495],[20.48545,42.22339],[20.52285,42.17148],[20.57539,42.01309],[20.58145,41.91743],[20.56621,41.87368],[20.55313,41.86235],[20.50518,41.70649],[20.5166,41.62705],[20.51621,41.57476],[20.47559,41.5541],[20.44863,41.52129],[20.49238,41.39141],[20.48701,41.33608],[20.48896,41.27261],[20.56787,41.12783],[20.61445,41.08306],[20.65605,41.06167],[20.70928,40.92837],[20.74082,40.90527],[20.87021,40.91792],[20.9335,40.90312],[20.95859,40.87153],[20.96426,40.8499],[20.95576,40.77529],[20.98789,40.71777],[21.03105,40.65864],[21.03086,40.62246],[21.00195,40.56338],[20.9502,40.49438],[20.88164,40.46792],[20.80605,40.44546],[20.77002,40.39189],[20.75166,40.33491],[20.71787,40.29268],[20.69697,40.24639],[20.66494,40.15176],[20.65742,40.11738],[20.60625,40.08267],[20.52705,40.06851],[20.45605,40.06558],[20.40801,40.04946],[20.38369,40.01719],[20.33848,39.99106],[20.31113,39.97944],[20.31133,39.95078],[20.34424,39.89063],[20.38164,39.8418],[20.38242,39.80264],[20.36406,39.79175],[20.30615,39.79668],[20.29385,39.78223],[20.2876,39.73857],[20.27207,39.70117],[20.24824,39.67837],[20.20684,39.65352],[20.13105,39.66162],[20.05977,39.69912],[20.02256,39.71069],[20.00127,39.70942],[19.99561,39.80103],[19.96484,39.87227],[19.85186,40.04355],[19.48457,40.20996],[19.39814,40.28486],[19.36016,40.34771],[19.32227,40.40708],[19.35859,40.40874],[19.39453,40.3937],[19.44053,40.37568],[19.45918,40.40537],[19.43926,40.47026],[19.34463,40.62207],[19.3375,40.66382],[19.38389,40.79072],[19.46123,40.9333],[19.45605,41.10605],[19.48008,41.23638],[19.45342,41.321],[19.44063,41.42476],[19.49736,41.5627],[19.5458,41.59683],[19.57568,41.64043],[19.57754,41.7875],[19.46826,41.85615],[19.34238,41.86909]]]}",Albania,Europe,ALB,3047987,13050,0,77.5,77.5,1601510400,October,41.14326,20.25988,0.54,1.62,gdhgdh,dghjaghgh,1.62
"{""type"":""Polygon"",""coordinates"":[[[8.57656,36.93721],[8.59766,36.88389],[8.60127,36.83394],[8.50674,36.7875],[8.44424,36.76074],[8.36963,36.63252],[8.23076,36.54526],[8.20762,36.51895],[8.20879,36.49512],[8.30273,36.45562],[8.33398,36.41816],[8.34873,36.36797],[8.30674,36.18877],[8.28027,36.05098],[8.2457,35.87056],[8.24707,35.80181],[8.28291,35.71929],[8.31807,35.65493],[8.329,35.58223],[8.31641,35.40312],[8.35986,35.29961],[8.39424,35.20386],[8.31211,35.08462],[8.27686,34.97949],[8.25469,34.82896],[8.24561,34.73408],[8.19277,34.64629],[8.12344,34.56392],[8.04561,34.5127],[7.94941,34.4687],[7.83828,34.4103],[7.74854,34.25449],[7.55449,34.125],[7.51387,34.08052],[7.49561,33.97651],[7.5002,33.83247],[7.53438,33.71792],[7.62754,33.54863],[7.70918,33.3623],[7.73135,33.26851],[7.7627,33.23311],[7.87725,33.17212],[8.07559,33.08906],[8.1125,33.05532],[8.21094,32.92671],[8.3042,32.69629],[8.3334,32.5436],[8.51514,32.42231],[8.68291,32.31045],[8.84404,32.21211],[9.01895,32.10537],[9.04404,32.07236],[9.10234,31.84614],[9.16025,31.62134],[9.22402,31.37368],[9.28789,31.12534],[9.36328,30.83291],[9.40605,30.6668],[9.45801,30.46538],[9.51875,30.22939],[9.421,30.1793],[9.31025,30.11523],[9.39102,29.99365],[9.54619,29.79595],[9.64014,29.63643],[9.67266,29.56699],[9.7459,29.36895],[9.80527,29.17695],[9.8207,29.11479],[9.84258,28.96699],[9.81563,28.56021],[9.8582,28.04331],[9.91602,27.78569],[9.82529,27.55298],[9.74756,27.33086],[9.75254,27.21934],[9.79541,27.04478],[9.83711,26.91582],[9.89443,26.84795],[9.8832,26.63081],[9.85938,26.55195],[9.68496,26.43823],[9.49141,26.33374],[9.43789,26.24551],[9.42236,26.14707],[9.44824,26.06714],[9.58125,25.89014],[9.78105,25.62427],[10.00068,25.33208],[10.01904,25.25854],[10.02813,25.05103],[10.11953,24.79023],[10.21865,24.67622],[10.25586,24.59102],[10.32578,24.53022],[10.3959,24.4856],[10.43896,24.48022],[10.68613,24.55137],[11.1082,24.43403],[11.50762,24.31436],[11.53691,24.29082],[11.62422,24.1397],[11.76699,23.89258],[11.87305,23.69482],[11.96787,23.51787],[11.45,23.2126],[10.93223,22.90728],[10.41436,22.602],[9.89648,22.29673],[9.37871,21.99141],[8.86094,21.68613],[8.34307,21.38086],[7.8252,21.07559],[7.48174,20.8731],[7.26338,20.69448],[6.98936,20.47051],[6.73066,20.24805],[6.52705,20.07295],[6.26338,19.84614],[6.13066,19.73198],[5.83662,19.47915],[5.74834,19.43423],[5.35869,19.35952],[5.00137,19.29106],[4.67129,19.22778],[4.4457,19.18452],[4.22764,19.14277],[3.91016,19.08374],[3.6835,19.0416],[3.43877,18.99614],[3.40088,18.98843],[3.35645,18.98662],[3.32344,18.98838],[3.25596,19.01328],[3.17422,19.0729],[3.11973,19.10317],[3.10605,19.1501],[3.13789,19.21216],[3.17725,19.26816],[3.19238,19.31206],[3.21963,19.34541],[3.25439,19.37261],[3.25586,19.41094],[3.22705,19.47358],[3.20166,19.5604],[3.20273,19.71831],[3.20342,19.77075],[3.20371,19.7897],[3.13027,19.8502],[2.99248,19.9166],[2.86572,19.95596],[2.80791,19.96943],[2.66777,19.99292],[2.47422,20.03501],[2.40615,20.06387],[2.28086,20.2103],[2.21934,20.2478],[1.92881,20.27271],[1.83242,20.29688],[1.75322,20.33159],[1.68545,20.37837],[1.64736,20.45884],[1.63604,20.52437],[1.61064,20.55557],[1.29023,20.71357],[1.20889,20.76729],[1.16572,20.81743],[1.16406,20.89131],[1.17275,20.98198],[1.15918,21.0625],[1.14551,21.10225],[0.99941,21.19775],[0.67188,21.41187],[0.34443,21.62598],[0.01699,21.84014],[-0.31055,22.0542],[-0.63799,22.26831],[-0.96548,22.48247],[-1.29297,22.69653],[-1.62041,22.91064],[-1.9479,23.1248],[-2.27539,23.33887],[-2.60293,23.55303],[-2.93037,23.76714],[-3.25786,23.98125],[-3.58535,24.19536],[-3.91279,24.40947],[-4.24033,24.62354],[-4.51699,24.80449],[-4.82261,24.99561],[-5.04951,25.13545],[-5.275,25.27451],[-5.51694,25.42378],[-5.67451,25.51641],[-5.86255,25.627],[-6.05059,25.7376],[-6.23867,25.84819],[-6.42671,25.95879],[-6.61475,26.06943],[-6.80283,26.17998],[-6.99087,26.29058],[-7.17891,26.40117],[-7.36699,26.51177],[-7.55508,26.62236],[-7.74312,26.73296],[-7.93115,26.84355],[-8.11924,26.95415],[-8.30728,27.06475],[-8.49531,27.17534],[-8.68335,27.28594],[-8.68335,27.49023],[-8.68335,27.65645],[-8.68335,27.90039],[-8.68335,28.11201],[-8.68335,28.32368],[-8.68335,28.46924],[-8.68335,28.62075],[-8.67842,28.6894],[-8.65991,28.7186],[-8.55835,28.76787],[-8.39932,28.88018],[-8.34048,28.93018],[-8.26519,28.98052],[-7.99893,29.13242],[-7.94385,29.17476],[-7.68516,29.34951],[-7.62461,29.3752],[-7.48574,29.39224],[-7.42769,29.425],[-7.34976,29.49473],[-7.23491,29.5749],[-7.16021,29.61265],[-7.14243,29.61958],[-7.09492,29.6252],[-6.85557,29.60161],[-6.75513,29.58384],[-6.63535,29.5688],[-6.59775,29.57896],[-6.56567,29.60386],[-6.52056,29.65986],[-6.51069,29.72603],[-6.50791,29.78379],[-6.50088,29.80913],[-6.47974,29.82036],[-6.42764,29.81611],[-6.35762,29.8083],[-6.21479,29.81069],[-6.1665,29.81895],[-6.0043,29.83125],[-5.775,29.86904],[-5.59331,29.91797],[-5.44878,29.95693],[-5.29365,30.05864],[-5.18013,30.16616],[-5.06191,30.32642],[-4.96826,30.46538],[-4.77852,30.55239],[-4.61963,30.60479],[-4.52915,30.62554],[-4.32285,30.69888],[-4.14878,30.80957],[-3.98535,30.91353],[-3.86006,30.92725],[-3.702,30.94448],[-3.6668,30.96401],[-3.6269,31.00093],[-3.62451,31.06577],[-3.67251,31.11138],[-3.73018,31.1354],[-3.771,31.16182],[-3.81182,31.1666],[-3.8334,31.1978],[-3.82139,31.25547],[-3.81514,31.30884],[-3.78916,31.36182],[-3.79644,31.43711],[-3.83711,31.51235],[-3.84956,31.56641],[-3.84668,31.61987],[-3.82676,31.66191],[-3.76816,31.68955],[-3.70024,31.7001],[-3.60459,31.68677],[-3.43979,31.70454],[-3.01738,31.83428],[-2.98823,31.87422],[-2.96113,31.96396],[-2.93086,32.04253],[-2.88721,32.06885],[-2.86343,32.07471],[-2.72261,32.09575],[-2.52324,32.12568],[-2.44839,32.12998],[-2.23125,32.12134],[-2.0728,32.11504],[-1.81699,32.10479],[-1.63516,32.09956],[-1.47705,32.09487],[-1.27534,32.08901],[-1.22593,32.10723],[-1.22593,32.16455],[-1.26211,32.27114],[-1.24033,32.3376],[-1.1626,32.39917],[-1.06553,32.46831],[-1.11104,32.55229],[-1.18823,32.6085],[-1.29639,32.67568],[-1.35215,32.70337],[-1.45,32.78481],[-1.51001,32.87764],[-1.55073,33.07358],[-1.6251,33.18335],[-1.6792,33.31865],[-1.63125,33.56675],[-1.70298,33.71685],[-1.71411,33.78184],[-1.7147,33.8582],[-1.69268,33.99028],[-1.70693,34.17607],[-1.7918,34.36792],[-1.75186,34.43325],[-1.7333,34.46704],[-1.73945,34.49609],[-1.8166,34.55708],[-1.84966,34.60732],[-1.83242,34.65464],[-1.79219,34.72319],[-1.79561,34.7519],[-1.9209,34.83555],[-2.13179,34.97085],[-2.19077,35.02979],[-2.21963,35.1042],[-2.01777,35.08506],[-1.91328,35.09424],[-1.67363,35.18311],[-1.48374,35.30308],[-1.33584,35.36426],[-1.20537,35.49575],[-1.0877,35.57886],[-0.91748,35.66841],[-0.42612,35.86152],[-0.35078,35.86318],[-0.18916,35.81909],[-0.04824,35.83281],[0.04795,35.90054],[0.15166,36.06313],[0.31221,36.16235],[0.51494,36.26182],[0.79082,36.35654],[0.97168,36.44395],[1.25723,36.51958],[1.97451,36.56758],[2.34287,36.6103],[2.59336,36.60068],[2.84648,36.73887],[2.97285,36.78447],[3.52051,36.79512],[3.779,36.89619],[4.75811,36.89634],[4.87783,36.8624],[4.99541,36.80806],[5.19561,36.67681],[5.29541,36.64824],[5.42461,36.67544],[5.72549,36.79961],[6.06475,36.86426],[6.24912,36.93833],[6.32783,37.04604],[6.48652,37.08574],[6.57588,37.00303],[6.92754,36.91943],[7.14346,36.94336],[7.23848,36.96851],[7.2043,37.09238],[7.43242,37.05928],[7.60771,36.99976],[7.7916,36.88027],[7.91045,36.85635],[8.12715,36.91035],[8.57656,36.93721]]]}",Algeria,Africa,DZA,40969443,15020,0,8.5,8.5,1601510400,October,28.14225,2.828547,0.89,2.68,gdhgdh,dghjaghgh,2.68
"{""type"":""Polygon"",""coordinates"":[[[1.70605,42.50332],[1.67852,42.49668],[1.58643,42.45596],[1.53408,42.4417],[1.48623,42.43447],[1.44883,42.43745],[1.42813,42.46133],[1.43027,42.49785],[1.42197,42.53081],[1.41484,42.54839],[1.42832,42.5959],[1.45889,42.62168],[1.50137,42.64272],[1.56816,42.63501],[1.70986,42.60444],[1.73945,42.57593],[1.74023,42.55674],[1.71396,42.52563],[1.70605,42.50332]]]}",Andorra,Europe,AND,0.085702,,0,168.3,168.3,1601510400,October,42.529536,1.576378,0.36,1.08,gdhgdh,dghjaghgh,1.08
